"site_no","Latitude","Longitude","date","blue","green","red","nir","swir1","swir2","qa","dswe","blue_sd","green_sd","red_sd","nir_sd","swir1_sd","swir2_sd","qa_sd","dswe_sd","hillshade","hillshadow","hillshadow_sd","azimuth","zenith","pixelCount","elevation","date.1","date.1.1","ActivityStartDate","sample_tm","Chlorophyll.a..ug.L.","datetime_date","datetime_year","parameter","lat_group","long_group","julian","value","NR","BR","GR","SR","BG","RG","NG","SG","BN","GN","RN","SN","BS","GS","RS","NS","R.GN","R.GB","R.GS","R.BN","R.BS","R.NS","G.BR","G.BN","G.BS","G.RN","G.RB","G.NS","B.RG","B.RN","B.RS","B.GN","B.GS","B.NS","N.RG","N.RB","N.RS","N.GB","N.GS","N.BS","GR2","GN2","BR_G","fai","N_S","N_R","ndvi","ndwi","ndssi","gn.gn","hue","saturation","bright","bright_tot","hexcolor","mndwi","CVI","g.b.ndvi","r.b.ndvi","b3mb2","b2ab3","b2sb3","lnblue","lngreen","lnred","lnnir","SABI","ngrdi","NDCI","gr2","grnir","nirSq","gnir","gswir1","GCI","IRG","KIVU","GB","GNDVI","KAB","KRL",".partitions"
11312676,37.9427017,-121.5341175,2022-06-29,773.74177631579,777.666666666667,742.00390625,645.014084507042,637.332460732984,569.333333333333,0,1,198.023543198061,196.452809381224,197.916777210853,194.795732068603,161.598810953332,146.03901033034,0,0,89,1,0,133.089102652489,20.396565160757,56,-3,"2022-06-30 10:00:00","2022-06-28 10:00:00","2022-06-29","10:00",2.5,"2022-06-29",2022,70953,"[26.7,38.5)","[-122,-94)",180,2.5,0.8692866426632,1.04277318461326,1.04806276640362,0.858934104476602,0.994952991404788,0.95414132822546,0.829422311839316,0.819544527303451,1.19957345878289,1.205658427228,1.15036853314154,0.988090765831992,1.21403164594178,1.22018995513313,1.16423366447809,1.01205277346963,0.521553346130429,0.478277599690999,0.524384709419279,0.522996187532689,0.525843280791436,0.578629785376085,0.513058803736961,0.548132831124057,0.551116763561028,0.56067525572773,0.513058803736961,0.606440333584792,0.509150989764029,0.557845522892949,0.560952204869499,0.543861843690128,0.54681431340364,0.603379624008706,0.424443360292936,0.425542419105024,0.467626388998847,0.415760328896402,0.455840623515003,0.45710854012619,759.835286458333,711.340375586854,0.0408116631793271,-79.015937159228,7.68162377405793,-96.989821742958,-0.0699268664064123,0.0932412855450437,0.0907328000281107,0.0932412855450437,0.481657381981371,0.0458586717745396,0.0689054285545514,2938.4264337395,"#111211",0.0991761784274564,0.791386106278197,-0.412668485745054,-0.402974736630867,577031.704427084,1519.67057291667,35.662760416667,6.6512381955944,6.65629798335332,6.60935450764139,6.46927215300239,-0.0625172707945968,0.0234674284362961,-0.0699268664064123,759.835286458333,645.968225835267,0.00599028694900886,0.0932412855450437,0.0991761784274564,0.830490237562715,-35.662760416667,0.0408116631793271,1.005072610102,-0.0932412855450437,0.447481548242546,766.137854695751,1
11447650,38.45566389,-121.5016167,2020-07-09,329,414,217,96,153,121,0,1,46.5441134391292,42.4256552715765,52.1139228948887,99.564253151429,119.186778117954,108.758444778063,0,0.251396558884599,93,1,0,133.688269612954,21.3756406586676,59,6,"2020-07-10 13:50:00","2020-07-08 13:50:00","2020-07-09","13:50",2.6,"2020-07-09",2020,70953,"[38.5,48.4]","[-122,-94)",191,2.6,0.442396313364055,1.51612903225806,1.90783410138249,0.705069124423963,0.794685990338164,0.524154589371981,0.231884057971014,0.369565217391304,3.42708333333333,4.3125,2.26041666666667,1.59375,2.15032679738562,2.70588235294118,1.41830065359477,0.627450980392157,0.425490196078431,0.292059219380888,0.382716049382716,0.510588235294118,0.450207468879668,0.8714859437751,0.758241758241758,0.974117647058824,0.858921161825726,1.32268370607029,0.758241758241758,1.66265060240964,0.521394611727417,1.05111821086262,0.889189189189189,0.645098039215686,0.580246913580247,1.32128514056225,0.152139461172742,0.175824175824176,0.259459459459459,0.129205921938089,0.169312169312169,0.199170124481328,315.5,255,0.270531400966184,-110.010101010101,-57,-121,-0.386581469648562,0.623529411764706,0.548235294117647,0.623529411764706,0.428087986463621,0.475845410628019,0.0366826156299841,1056,"#050907",0.46031746031746,0.121543093187706,-0.771156138259833,-0.700934579439252,89838,631,197,5.79605775076537,6.02586597382531,5.37989735354046,4.56434819146784,-0.162853297442799,0.312202852614897,-0.386581469648562,315.5,96.524154589372,-0.228915662650602,0.623529411764706,0.46031746031746,0.232445520581114,-197,0.270531400966184,1.25835866261398,-0.623529411764706,-0.830455541632631,63.3978494623656,1
9095500,39.2391463,-108.2661946,2023-06-08,1056,1374,1646,1110,632.5,533.75,0,1,94.4949754648445,101.630913529247,121.037207403244,91.7387274613578,149.005798290578,110.700501069683,0,0.275625581677173,94,1,0.400737821971195,139.002590327699,20.4148388347834,35,1473,"2023-06-09 11:00:00","2023-06-07 11:00:00","2023-06-08","11:00",2.3,"2023-06-08",2023,70953,"[38.5,48.4]","[-122,-94)",159,2.3,0.674362089914945,0.641555285540705,0.834750911300121,0.384264884568651,0.768558951965066,1.19796215429403,0.807860262008734,0.460334788937409,0.951351351351351,1.23783783783784,1.48288288288288,0.56981981981982,1.6695652173913,2.17233201581028,2.60237154150198,1.75494071146245,0.662640901771336,0.677366255144033,0.820333914776975,0.759926131117267,0.974829730530056,0.944619799139168,0.508512213175426,0.634349030470914,0.813740005922416,0.498548621190131,0.508512213175426,0.788522238163558,0.349668874172185,0.383164005805515,0.463462804476629,0.42512077294686,0.526289558933466,0.606025824964132,0.367549668874172,0.41080680977054,0.487162606978275,0.45679012345679,0.553202093197109,0.657388214391472,1510,1242,-0.429403202328967,-361.964646464646,477.5,-536,-0.194484760522496,0.106280193236715,-0.0249307479224377,0.106280193236715,0.0898305084745763,0.358444714459295,0.145844409002304,5186,"#251F18",0.369548965860952,0.967786019844524,-0.372881355932203,-0.417628541448059,2261604,3020,-272,6.96224346426621,7.22548147278229,7.40610338123702,7.01211529430638,-0.220576131687243,-0.0900662251655629,-0.194484760522496,1510,1111.19796215429,0.27403156384505,0.106280193236715,0.369548965860952,0.808448652585579,272,-0.429403202328967,1.30113636363636,-0.106280193236715,2.23383153186706,818.835155933576,1
9014000,40.24474444,-105.82615,2023-07-11,273,363,313,228,244,222,0,1,73.0712016991063,97.9123732744575,93.2587147124733,77.1572109857568,77.5789633994305,61.8603719783657,0,0,98,1,0,137.923639233371,22.5688918807442,52,2554,"2023-07-12 09:15:00","2023-07-10 09:15:00","2023-07-11","09:15",3,"2023-07-11",2023,70953,"[38.5,48.4]","[-122,-94)",192,3,0.728434504792332,0.87220447284345,1.15974440894569,0.779552715654952,0.752066115702479,0.862258953168044,0.628099173553719,0.672176308539945,1.19736842105263,1.59210526315789,1.37280701754386,1.07017543859649,1.11885245901639,1.48770491803279,1.2827868852459,0.934426229508197,0.529610829103215,0.492138364779874,0.515650741350906,0.624750499001996,0.60541586073501,0.663135593220339,0.619453924914676,0.724550898203593,0.702127659574468,0.67097966728281,0.619453924914676,0.769067796610169,0.403846153846154,0.504621072088725,0.490125673249551,0.461928934010152,0.449752883031302,0.578389830508475,0.337278106508876,0.389078498293515,0.409335727109515,0.358490566037736,0.375617792421746,0.44100580270793,338,295.5,-0.110192837465565,-73.1515151515151,-16,-85,-0.157116451016636,0.228426395939086,0.0898203592814371,0.228426395939086,0.259259259259259,0.247933884297521,0.0321637426900585,1177,"#070806",0.196046128500824,0.541584135874143,-0.472222222222222,-0.43980343980344,113619,676,50,5.60947179518496,5.89440283426485,5.74620319054015,5.42934562895444,-0.133647798742138,0.0739644970414201,-0.157116451016636,338,228.862258953168,-0.0338983050847458,0.228426395939086,0.196046128500824,0.629834254143646,-50,-0.110192837465565,1.32967032967033,-0.228426395939086,1.28932918721303,134.483493077742,1
11312676,37.9427017,-121.5341175,2023-05-15,237,296,232,77,120,98,0,1,20.7285338730925,19.9853766396644,17.9707203399381,30.337087570876,23.862542351294,24.3685534479635,0,0,101,1,0,143.580517800595,23.2587173027491,58,-3,"2023-05-16 10:21:00","2023-05-14 10:21:00","2023-05-15","10:21",2.4,"2023-05-15",2023,70953,"[26.7,38.5)","[-122,-94)",135,2.4,0.331896551724138,1.02155172413793,1.27586206896552,0.517241379310345,0.800675675675676,0.783783783783784,0.260135135135135,0.405405405405405,3.07792207792208,3.84415584415584,3.01298701298701,1.55844155844156,1.975,2.46666666666667,1.93333333333333,0.641666666666667,0.621983914209115,0.435272045028143,0.557692307692308,0.738853503184713,0.649859943977591,1.17766497461929,0.631130063965885,0.942675159235669,0.829131652661064,0.957928802588997,0.631130063965885,1.50253807106599,0.448863636363636,0.766990291262136,0.673295454545455,0.635388739946381,0.569711538461538,1.20304568527919,0.145833333333333,0.164179104477612,0.21875,0.144465290806754,0.185096153846154,0.215686274509804,264,186.5,0.0168918918918919,-135.767676767677,-43,-155,-0.501618122977346,0.587131367292225,0.509554140127389,0.587131367292225,0.346354166666667,0.216216216216216,0.026227184121921,842,"#050705",0.423076923076923,0.203889700511322,-0.747540983606557,-0.717948717948718,68672,528,64,5.46806014113513,5.69035945432406,5.44673737166631,4.34380542185368,-0.290806754221388,0.121212121212121,-0.501618122977346,264,77.7837837837838,-0.218274111675127,0.587131367292225,0.423076923076923,0.261016949152542,-64,0.0168918918918919,1.24894514767932,-0.587131367292225,0.714510308826231,-25.7873563218391,1
9364500,36.7225,-108.20175,2021-07-16,984,1408,1600,1312.5,805.5,582,0,1,49.7711351310141,57.8690517387917,77.7789785721183,203.657733902341,192.225698864997,177.149874901083,0,0.430550740528336,94.5,1,0,128.275574765816,22.0383198068499,10,1611,"2021-07-17 08:00:00","2021-07-15 08:00:00","2021-07-16","08:00",2.5,"2021-07-16",2021,70953,"[26.7,38.5)","[-122,-94)",197,2.5,0.8203125,0.615,0.88,0.5034375,0.698863636363636,1.13636363636364,0.932173295454545,0.572088068181818,0.749714285714286,1.0727619047619,1.21904761904762,0.613714285714286,1.22160148975791,1.747982619491,1.98634388578523,1.62942271880819,0.588127182503216,0.668896321070234,0.72283713575785,0.696712388417157,0.894104498463258,0.755429650613787,0.544891640866873,0.613106901807098,0.786811958647667,0.48343347639485,0.544891640866873,0.664778092540132,0.327127659574468,0.337854077253219,0.409062564955311,0.361698217239478,0.444544838491077,0.464589235127479,0.436336436170213,0.507933436532508,0.545624610268135,0.548704013377926,0.592952337926361,0.733445096395641,1504,1360.25,-0.4375,-151.070707070707,507,-287.5,-0.0987124463519313,0.0351038412056607,-0.143043762246897,0.0351038412056607,0.114718614718615,0.385,0.141768562821194,5304.5,"#242016",0.272193358933815,1.0592878357438,-0.291402348495074,-0.32631849095342,2252800,3008,-192,6.89162589705225,7.24992553671799,7.37775890822787,7.17968899446578,-0.120192307692308,-0.0638297872340425,-0.0987124463519313,1504,1313.63636363636,0.239376770538244,0.0351038412056607,0.272193358933815,0.932835820895522,192,-0.4375,1.43089430894309,-0.0351038412056607,2.40492263871548,945.583333333333,1
11312674,37.89159208,-121.4899492,2023-07-18,197.5,293.5,252,172.5,282,196.5,0,1,222.463104915091,225.319019979816,243.90927212998,214.067188188892,198.921361064727,193.625334033406,0,0.233160685634272,96.5,1,0,134.660625213465,22.2975346983579,52,-1,"2023-07-19 12:11:00","2023-07-17 12:11:00","2023-07-18","12:11",3.1,"2023-07-18",2023,70953,"[26.7,38.5)","[-122,-94)",199,3.1,0.68452380952381,0.783730158730159,1.16468253968254,1.11904761904762,0.672913117546848,0.858603066439523,0.587734241908007,0.960817717206133,1.14492753623188,1.70144927536232,1.46086956521739,1.63478260869565,0.700354609929078,1.04078014184397,0.893617021276596,0.611702127659574,0.540772532188841,0.513238289205703,0.437880104257168,0.681081081081081,0.525547445255474,0.554455445544555,0.652947719688543,0.793243243243243,0.612095933263817,0.691401648998822,0.652947719688543,0.645764576457646,0.36205316223648,0.465253239104829,0.369850187265918,0.42381974248927,0.343179843614248,0.434543454345435,0.316223648029331,0.383759733036707,0.323033707865169,0.35132382892057,0.299739357080799,0.359749739311783,272.75,233,-0.185689948892675,-84.6515151515151,-109.5,-79.5,-0.187279151943463,0.259656652360515,0.0675675675675676,0.259656652360515,0.238715277777778,0.327086882453152,0.0260056707425128,915.5,"#060704",0.0199826238053866,0.504630422353723,-0.480030143180106,-0.445337620578778,73962,545.5,41.5,5.28573858434118,5.68187763926815,5.52942908751142,5.15039723647141,-0.161914460285132,0.076076993583868,-0.187279151943463,272.75,173.35860306644,-0.240924092409241,0.259656652360515,0.0199826238053866,0.58974358974359,-41.5,-0.185689948892675,1.48607594936709,-0.259656652360515,1.74543192848894,49.5912698412698,1
11447650,38.45566389,-121.5016167,2019-01-31,755,968,900.4,439,184.971360381862,134,0,1,29.684897486494,44.3441200180335,48.8345938246746,81.6954692701184,174.397935154473,142.782503812496,0,0,218,1,0,159.135180195,58.5773280205,67,6,"2019-02-01 09:00:00","2019-01-30 09:00:00","2019-01-31","09:00",2.6,"2019-01-31",2019,70953,"[38.5,48.4]","[-122,-94)",31,2.6,0.487561083962683,0.838516215015549,1.07507774322523,0.2054324304552,0.77995867768595,0.930165289256198,0.453512396694215,0.191086116096965,1.71981776765376,2.20501138952164,2.05102505694761,0.421347062373262,4.0817129659497,5.23324258415802,4.8677806020412,2.37334038682373,0.639943141435679,0.522576900754498,0.780938738757387,0.754103852596315,0.957901525461599,1.44301494775172,0.584752929805485,0.8107202680067,1.02981861022526,0.722711661938181,0.584752929805485,1.55135325346919,0.404089060158424,0.563685232193519,0.695614448251492,0.536602700781805,0.65482979538186,1.20999143219963,0.234960393919931,0.26519270267005,0.40446985798994,0.254788160185723,0.380755337977002,0.467035506083565,934.2,703.5,-0.150206611570248,-338.54861743931,254.028639618138,-461.4,-0.344482604151112,0.375977256574272,0.26465661641541,0.375977256574272,0.219561815336463,0.22004132231405,0.0857699805068226,3062.4,"#141611",0.679139713720903,0.421841489652346,-0.593894542090657,-0.580786860198625,871587.2,1868.4,67.6,6.62671774924902,6.87523208727658,6.80283910903258,6.08449941307517,-0.267788740568775,0.0361806893598801,-0.344482604151112,934.2,439.930165289256,0.407115864200363,0.375977256574272,0.679139713720903,0.453981385729059,-67.6,-0.150206611570248,1.28211920529801,-0.375977256574272,1.27546390010199,360.144824522434,1
6741510,40.37873889,-105.0608167,2021-07-06,363,451,349,251,319,247,0,1,191.40598214267,180.796761961608,173.563673519064,180.09487383112,151.42407338333,133.499895963339,0,0,95,1,0,137.505935593705,22.0574996737704,18,1496,"2021-07-07 10:45:00","2021-07-05 10:45:00","2021-07-06","10:45",3.2,"2021-07-06",2021,70953,"[38.5,48.4]","[-122,-94)",187,3.2,0.71919770773639,1.04011461318052,1.29226361031519,0.91404011461318,0.804878048780488,0.773835920177384,0.556541019955654,0.707317073170732,1.44621513944223,1.79681274900398,1.39043824701195,1.27091633466135,1.13793103448276,1.41379310344828,1.09404388714734,0.786833855799373,0.497150997150997,0.428746928746929,0.453246753246753,0.568403908794788,0.511730205278592,0.612280701754386,0.633426966292135,0.734527687296417,0.661290322580645,0.751666666666667,0.633426966292135,0.791228070175439,0.45375,0.605,0.543413173652695,0.517094017094017,0.471428571428571,0.636842105263158,0.31375,0.35252808988764,0.375748502994012,0.308353808353808,0.325974025974026,0.368035190615836,400,351,0.0310421286031042,-92.8484848484849,-68,-98,-0.163333333333333,0.284900284900285,0.182410423452769,0.284900284900285,0.356209150326797,0.226164079822616,0.0399610136452242,1414,"#080A08",0.171428571428571,0.430671432293843,-0.528638497652582,-0.47871235721703,157399,800,102,5.89440283426485,6.11146733950268,5.85507192220243,5.52545293913178,-0.12039312039312,0.1275,-0.163333333333333,400,251.773835920177,-0.119298245614035,0.284900284900285,0.171428571428571,0.557777777777778,-102,0.0310421286031042,1.24242424242424,-0.284900284900285,0.578224698921659,217.425023877746,1
364716108044810,36.7879583,-108.0801722,2022-05-11,3961,3825,3804.86440677966,4317.98889770024,2812,2716,0,2,130.678103975801,121.17308506104,137.304952119519,107.097168807257,55.64027417024,76.7194472102511,0,0,100,1,0.249443825784929,138.741313146228,23.1804938642852,135,1670,"2022-05-12 12:30:00","2022-05-10 12:30:00","2022-05-11","12:30",2.9,"2022-05-11",2022,70953,"[26.7,38.5)","[-122,-94)",131,2.9,1.13486012537169,1.04103578380931,1.00529206591028,0.739053931853515,1.03555555555556,0.994735792622133,1.12888598632686,0.73516339869281,0.917325193242073,0.885829049268097,0.881165861451411,0.651229094520755,1.40860597439545,1.36024182076814,1.35308122573957,1.53555792948088,0.467256489549462,0.488680247467205,0.573280760400732,0.459580807969991,0.5617694384733,0.533642402726168,0.492540147451035,0.462012939896866,0.564742359368079,0.470893644957301,0.492540147451035,0.536466473493913,0.519144219192202,0.487636530111339,0.598621908579772,0.48643072583811,0.596805785746572,0.555540836995919,0.565932586411812,0.556021670160839,0.652573278254881,0.5545837269073,0.650593475621552,0.637529735375792,3814.93220338983,4071.49444885012,0.0408197629334222,683.616358751431,1505.98889770024,513.12449092058,0.0631704736853468,-0.0605415166216757,-0.0431198667024913,-0.0605415166216757,0.645172962802141,0.0394182260086695,0.350965798334219,15908.8533044799,"#565659",0.152629199939732,1.12294329638887,-0.286518033981234,-0.285329143130294,14553606.3559322,7629.86440677966,20.1355932203401,8.28425179762192,8.24931374626064,8.24403563412329,8.3705450399043,0.0659034794400951,0.00263904994202102,0.0631704736853468,3814.93220338983,4318.98363349286,0.211218968122937,-0.0605415166216757,0.152629199939732,1.12918119709734,-20.1355932203401,0.0408197629334222,0.965665236051502,0.0605415166216757,0.192502614355668,5862.90794212968,1
11312685,38.00305556,-121.5108333,2023-05-15,223,267,194,74,128.620437956204,107,0,1,28.9072969868079,27.5129876816821,26.8765758108433,41.1083066836515,76.0822073897268,70.0547947750757,0,0.201166997987122,101,1,0,143.580517800595,23.2587173027491,71,-2,"2023-05-16 10:56:00","2023-05-14 10:56:00","2023-05-15","10:56",2.7,"2023-05-15",2023,70953,"[26.7,38.5)","[-122,-94)",135,2.7,0.381443298969072,1.14948453608247,1.37628865979381,0.662991948227856,0.835205992509363,0.726591760299625,0.277153558052434,0.481724486727356,3.01351351351351,3.60810810810811,2.62162162162162,1.73811402643519,1.73378355371432,2.07587537597186,1.50831394359004,0.575336246524035,0.56891495601173,0.395918367346939,0.490369003690037,0.653198653198653,0.551731296188658,0.957455239742067,0.640287769784173,0.898989898989899,0.759341526197792,0.996268656716418,0.640287769784173,1.31773478871718,0.483731019522777,0.832089552238806,0.691214733365009,0.653958944281525,0.563671586715868,1.10057999207464,0.160520607375271,0.177458033573141,0.2293717052422,0.151020408163265,0.187047970479705,0.210454205762684,230.5,170.5,0.108614232209738,-108.773206517732,-54.620437956204,-120,-0.447761194029851,0.565982404692082,0.501683501683502,0.565982404692082,0.399543378995434,0.273408239700375,0.0236576289207868,758,"#040605",0.349778597785979,0.201377491618623,-0.737588652482269,-0.69857433808554,51798,461,73,5.40717177146012,5.58724865840025,5.26785815906333,4.30406509320417,-0.244897959183673,0.158351409978308,-0.447761194029851,230.5,74.7265917602996,-0.269570229475124,0.565982404692082,0.349778597785979,0.278195488721804,-73,0.108614232209738,1.19730941704036,-0.565982404692082,0.278247061706509,-17.2508591065292,1
11312674,37.89159208,-121.4899492,2023-05-15,241.584866520056,297.491631243358,226.953769626067,97.6547760938664,176.333333333333,142.899820931158,0,1,99.1525172997172,100.231424313561,117.158436581915,128.943518347762,121.92321449972,119.299933281543,0,0.197223236747654,99.5,1,0,142.979547939012,22.8895811372521,74,-1,"2023-05-16 09:58:00","2023-05-14 09:58:00","2023-05-15","09:58",2.5,"2023-05-15",2023,70953,"[26.7,38.5)","[-122,-94)",135,2.5,0.430284882488466,1.06446730062293,1.31080277597288,0.776957058804812,0.812072815327138,0.762891274210032,0.32826058227494,0.592733760598082,2.47386637073279,3.04636028203482,2.32404167726438,1.80568058610713,1.3700465020041,1.68709809778842,1.28707241753913,0.55380780393497,0.574353620359201,0.421004756407819,0.478982296403111,0.669007218252363,0.543057875215016,0.828334375898781,0.634935111627762,0.876936518831094,0.711841770345779,0.916462721532997,0.634935111627762,1.08578299936189,0.460648269809512,0.744234462417672,0.599039405791208,0.611380647866764,0.50986099209839,0.881734857126152,0.186205801274975,0.208424169449733,0.242147034649153,0.181151982138024,0.206098841121868,0.233669594021329,262.222700434712,197.573203668612,0.0491815411171055,-120.606595380923,-78.6785572394671,-129.2989935322,-0.398322826792605,0.505728639913832,0.424272615420693,0.505728639913832,0.367903649091255,0.237108725789968,0.0263593506329397,863.685043483347,"#050705",0.255702647534128,0.250427133884656,-0.693262196774851,-0.655047996028347,67516.8471428878,524.445400869424,70.5378616172915,5.48722082552286,5.69538609431559,5.42474633870534,4.58143856645807,-0.239852774269795,0.134499914577102,-0.398322826792605,262.222700434712,98.4176673680764,-0.287160480810473,0.505728639913832,0.255702647534128,0.329367731845733,-70.5378616172915,0.0491815411171055,1.23141666747847,-0.505728639913832,0.555891107746124,7.93375453543234,1
11311300,37.9925,-121.4538889,2023-07-19,499,592,535,350,456,388,0,1,216.367185424619,221.596537676481,219.675139903988,192.034913917405,141.474721907398,128.950843940865,0,0.185576872239523,98,1,0,135.403305382973,22.6253187050291,28,-2,"2023-07-20 09:50:00","2023-07-18 09:50:00","2023-07-19","09:50",2.4,"2023-07-19",2023,70953,"[26.7,38.5)","[-122,-94)",200,2.4,0.654205607476635,0.932710280373832,1.10654205607477,0.852336448598131,0.842905405405405,0.903716216216216,0.591216216216216,0.77027027027027,1.42571428571429,1.69142857142857,1.52857142857143,1.30285714285714,1.09429824561404,1.29824561403509,1.17324561403509,0.767543859649123,0.567940552016985,0.490375802016499,0.510496183206107,0.630153121319199,0.56020942408377,0.663771712158809,0.572533849129594,0.697290930506478,0.619895287958115,0.668926553672316,0.572533849129594,0.734491315136476,0.442768411712511,0.563841807909604,0.503531786074672,0.529723991507431,0.476145038167939,0.619106699751861,0.31055900621118,0.338491295938104,0.353178607467205,0.320806599450046,0.333969465648855,0.366492146596859,563.5,471,-0.0608108108108108,-171.434343434343,-106,-185,-0.209039548022599,0.256900212314225,0.175500588928151,0.256900212314225,0.268817204301075,0.157094594594595,0.0524543682438419,1976,"#0C0D0B",0.129770992366412,0.534291681884587,-0.514226231783484,-0.494219653179191,316720,1127,57,6.21260609575152,6.38350663488401,6.28226674689601,5.85793315448346,-0.169569202566453,0.0505767524401065,-0.209039548022599,563.5,350.903716216216,-0.13151364764268,0.256900212314225,0.129770992366412,0.592216582064298,-57,-0.0608108108108108,1.18637274549098,-0.256900212314225,0.939300286005917,304.598130841121,1
9362520,37.24926389,-107.8725833,2021-07-15,398,534,469.5,414.5,528.5,399.5,0,1,43.458313358896,40.1668395570277,42.7068495677215,59.2552740268745,70.5655723423255,52.3151507691605,0,0.21650635094611,85,1,0,129.865317362367,22.642909922377,2.5,1960,"2021-07-16 10:15:00","2021-07-14 10:15:00","2021-07-15","10:15",3,"2021-07-15",2021,70953,"[26.7,38.5)","[-122,-94)",196,3,0.882854100106496,0.847710330138445,1.13738019169329,1.12566560170394,0.745318352059925,0.879213483146067,0.776217228464419,0.989700374531835,0.960193003618818,1.28829915560917,1.13268998793727,1.27503015681544,0.753074739829707,1.01040681173131,0.888363292336802,0.784295175023652,0.494992092778071,0.503755364806867,0.441882352941176,0.577846153846154,0.506745817593092,0.497879109225875,0.615561959654179,0.657230769230769,0.576362655153805,0.604072398190045,0.615561959654179,0.56627783669141,0.396611858495267,0.450226244343891,0.398797595190381,0.419609910384818,0.374588235294118,0.422057264050901,0.413054309915296,0.477809798270893,0.415330661322645,0.444742489270386,0.390117647058824,0.44738262277388,501.75,474.25,-0.133895131086142,-65.1313131313131,-114,-55,-0.0622171945701357,0.12598840274117,-0.0203076923076923,0.12598840274117,0.245710784313725,0.254681647940075,0.0473152578415736,1816,"#0B0C09",0.00517647058823529,0.682460653116189,-0.384329743780171,-0.353354134165367,250713,1003.5,64.5,5.98645200528444,6.2803958389602,6.15166829864832,6.02707297457535,-0.0590128755364807,0.0642750373692078,-0.0622171945701357,501.75,415.379213483146,-0.120890774125133,0.12598840274117,0.00517647058823529,0.777673545966229,-64.5,-0.133895131086142,1.34170854271357,-0.12598840274117,1.33668526806996,337.834575789847,1
6741520,40.38322778,-105.0306972,2022-02-07,5303,5261.29441624365,5490.5,5784,898,778.454663212435,0,2,2514.08638076152,2405.6180248737,2323.32694427625,2067.48021337771,293.205350394566,237.568430930964,0,0,218,1,0,156.28090884159,58.6017127198623,120,1484,"2022-02-08 09:15:00","2022-02-06 09:15:00","2022-02-07","09:15",2.5,"2022-02-07",2022,70953,"[38.5,48.4]","[-122,-94)",38,2.5,1.05345596940169,0.965850104726345,0.958254151032447,0.163555231763956,1.00792686750766,1.04356448539521,1.09934923659519,0.170680431269447,0.916839557399723,0.90962904845153,0.949256569847856,0.155255878284924,5.90534521158129,5.85890246797734,6.1141425389755,6.44097995545657,0.497089510979938,0.51972235756302,0.891417040484399,0.4952196265897,0.885421706176423,0.821685124214307,0.487450263236545,0.474546262852318,0.848459025357789,0.466654345314085,0.487450263236545,0.787383181119972,0.493219996095564,0.470353452481263,0.830085309540581,0.480113956238341,0.860975241906706,0.793624663274469,0.537956714579812,0.535878074767221,0.905376849025593,0.547504620006285,0.939068602524682,0.932752781809386,5375.89720812183,5522.64720812183,-0.0356376178875516,1082.11111111111,4886,293.5,0.0260321965497361,-0.0473238253375699,-0.0433841435915938,-0.0473238253375699,0.969673816352365,0.0417458489675531,0.486487683856105,21838.7944162437,"#7C7778",0.708408158690469,1.14724182035708,-0.292403249815097,-0.302186698838788,28887136.9923858,10751.7944162437,-229.20558375635,8.57602797713713,8.56813236219572,8.61077460503777,8.6628507638386,0.027782262443265,-0.0213178912173088,0.0260321965497361,5375.89720812183,5785.0435644854,0.731218198144268,-0.0473238253375699,0.708408158690469,1.09955822665347,229.20558375635,-0.0356376178875516,0.992135473551509,0.0473238253375699,0.429177777122469,7317.96934098291,1
11312676,37.9427017,-121.5341175,2023-07-18,253,321,268,117,184.5,171,0,1,62.0959902853033,61.6512404246479,56.959797658928,59.8412187588504,58.6175354120962,47.1626830052329,0,0,98,1,0,135.403305382973,22.6253187050291,58,-3,"2023-07-19 11:43:00","2023-07-17 11:43:00","2023-07-18","11:43",3.3,"2023-07-18",2023,70953,"[26.7,38.5)","[-122,-94)",199,3.3,0.436567164179104,0.944029850746269,1.19776119402985,0.688432835820896,0.78816199376947,0.834890965732087,0.364485981308411,0.574766355140187,2.16239316239316,2.74358974358974,2.29059829059829,1.57692307692308,1.37127371273713,1.73983739837398,1.45257452574526,0.634146341463415,0.611872146118721,0.466898954703833,0.530168150346192,0.724324324324324,0.612571428571429,0.888888888888889,0.616122840690979,0.867567567567568,0.733714285714286,0.833766233766234,0.616122840690979,1.06467661691542,0.429541595925297,0.657142857142857,0.559116022099448,0.577625570776256,0.500494559841741,0.839137645107794,0.198641765704584,0.224568138195777,0.258563535911602,0.20383275261324,0.231454005934718,0.267428571428571,294.5,219,-0.0467289719626168,-136.661616161616,-67.5,-151,-0.392207792207792,0.465753424657534,0.367567567567568,0.465753424657534,0.29656862745098,0.21183800623053,0.0284423179160021,959,"#060706",0.270029673590504,0.304306052930387,-0.661360347322721,-0.633228840125392,86028,589,53,5.53338948872752,5.77144112313002,5.59098698051086,4.76217393479776,-0.263066202090592,0.0899830220713073,-0.392207792207792,294.5,117.834890965732,-0.223880597014925,0.465753424657534,0.270029673590504,0.365625,-53,-0.0467289719626168,1.26877470355731,-0.465753424657534,1.00237620074461,16.6019900497512,1
